candidate	source_system	seed	model	iptm	min_incident_iptm	contact_pair_pae_median	full_connected	has_clash	cif_path	summary_path
OVA-C4-IPTM80-17M	ova_body_c4_04	5	seed-5_sample-2	0.74	0.7	3.91	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-5_sample-2/ova_body_c4_07_seed-5_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-5_sample-2/ova_body_c4_07_seed-5_sample-2_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	5	seed-5_sample-3	0.76	0.72	3.66	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-5_sample-3/ova_body_c4_07_seed-5_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-5_sample-3/ova_body_c4_07_seed-5_sample-3_summary_confidences.json
OVA-C4-IPTM80-17M	ova_body_c4_04	5	seed-5_sample-4	0.75	0.71	3.9400000000000004	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-5_sample-4/ova_body_c4_07_seed-5_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s6/ova_body_c4_07/seed-5_sample-4/ova_body_c4_07_seed-5_sample-4_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	1	seed-1_sample-0	0.81	0.77	3.275	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_27/seed-1_sample-0/ova_body_c4_27_seed-1_sample-0_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_27/seed-1_sample-0/ova_body_c4_27_seed-1_sample-0_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	1	seed-1_sample-1	0.8	0.77	3.1950000000000003	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_27/seed-1_sample-1/ova_body_c4_27_seed-1_sample-1_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_27/seed-1_sample-1/ova_body_c4_27_seed-1_sample-1_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	1	seed-1_sample-2	0.81	0.77	3.2	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_27/seed-1_sample-2/ova_body_c4_27_seed-1_sample-2_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_27/seed-1_sample-2/ova_body_c4_27_seed-1_sample-2_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	1	seed-1_sample-3	0.8	0.76	3.3049999999999997	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_27/seed-1_sample-3/ova_body_c4_27_seed-1_sample-3_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_27/seed-1_sample-3/ova_body_c4_27_seed-1_sample-3_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	1	seed-1_sample-4	0.83	0.79	2.775	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_27/seed-1_sample-4/ova_body_c4_27_seed-1_sample-4_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_27/seed-1_sample-4/ova_body_c4_27_seed-1_sample-4_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	2	seed-2_sample-0	0.81	0.77	3.455	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-2_sample-0/ova_body_c4_02_seed-2_sample-0_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-2_sample-0/ova_body_c4_02_seed-2_sample-0_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	2	seed-2_sample-1	0.82	0.78	3.24	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-2_sample-1/ova_body_c4_02_seed-2_sample-1_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-2_sample-1/ova_body_c4_02_seed-2_sample-1_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	2	seed-2_sample-2	0.82	0.78	3.26	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-2_sample-2/ova_body_c4_02_seed-2_sample-2_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-2_sample-2/ova_body_c4_02_seed-2_sample-2_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	2	seed-2_sample-3	0.82	0.79	3.2199999999999998	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-2_sample-3/ova_body_c4_02_seed-2_sample-3_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-2_sample-3/ova_body_c4_02_seed-2_sample-3_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	2	seed-2_sample-4	0.82	0.78	3.165	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-2_sample-4/ova_body_c4_02_seed-2_sample-4_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-2_sample-4/ova_body_c4_02_seed-2_sample-4_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	3	seed-3_sample-0	0.82	0.78	3.05	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-3_sample-0/ova_body_c4_02_seed-3_sample-0_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-3_sample-0/ova_body_c4_02_seed-3_sample-0_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	3	seed-3_sample-1	0.82	0.78	3.115	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-3_sample-1/ova_body_c4_02_seed-3_sample-1_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-3_sample-1/ova_body_c4_02_seed-3_sample-1_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	3	seed-3_sample-2	0.81	0.77	3.28	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-3_sample-2/ova_body_c4_02_seed-3_sample-2_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-3_sample-2/ova_body_c4_02_seed-3_sample-2_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	3	seed-3_sample-3	0.81	0.77	3.175	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-3_sample-3/ova_body_c4_02_seed-3_sample-3_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-3_sample-3/ova_body_c4_02_seed-3_sample-3_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	3	seed-3_sample-4	0.82	0.78	3.115	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-3_sample-4/ova_body_c4_02_seed-3_sample-4_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-3_sample-4/ova_body_c4_02_seed-3_sample-4_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	4	seed-4_sample-0	0.81	0.76	3.39	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-4_sample-0/ova_body_c4_02_seed-4_sample-0_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-4_sample-0/ova_body_c4_02_seed-4_sample-0_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	4	seed-4_sample-1	0.81	0.78	3.285	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-4_sample-1/ova_body_c4_02_seed-4_sample-1_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-4_sample-1/ova_body_c4_02_seed-4_sample-1_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	4	seed-4_sample-2	0.81	0.78	3.215	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-4_sample-2/ova_body_c4_02_seed-4_sample-2_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-4_sample-2/ova_body_c4_02_seed-4_sample-2_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	4	seed-4_sample-3	0.81	0.77	3.2350000000000003	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-4_sample-3/ova_body_c4_02_seed-4_sample-3_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-4_sample-3/ova_body_c4_02_seed-4_sample-3_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	4	seed-4_sample-4	0.81	0.77	3.3600000000000003	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-4_sample-4/ova_body_c4_02_seed-4_sample-4_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-4_sample-4/ova_body_c4_02_seed-4_sample-4_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	5	seed-5_sample-0	0.75	0.7	4.84	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-5_sample-0/ova_body_c4_02_seed-5_sample-0_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-5_sample-0/ova_body_c4_02_seed-5_sample-0_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	5	seed-5_sample-1	0.76	0.71	4.515000000000001	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-5_sample-1/ova_body_c4_02_seed-5_sample-1_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-5_sample-1/ova_body_c4_02_seed-5_sample-1_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	5	seed-5_sample-2	0.73	0.68	5.055	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-5_sample-2/ova_body_c4_02_seed-5_sample-2_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-5_sample-2/ova_body_c4_02_seed-5_sample-2_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	5	seed-5_sample-3	0.75	0.7	4.82	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-5_sample-3/ova_body_c4_02_seed-5_sample-3_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-5_sample-3/ova_body_c4_02_seed-5_sample-3_summary_confidences.json
OVA-C4-IPTM80-19N	ova_body_c4_27	5	seed-5_sample-4	0.75	0.71	4.52	1	0.0	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-5_sample-4/ova_body_c4_02_seed-5_sample-4_model.cif	experiments/e121_c4_iptm80_extra2_seeds2_5_af3/out_s1/ova_body_c4_02/seed-5_sample-4/ova_body_c4_02_seed-5_sample-4_summary_confidences.json
